#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#[From.Religion.GetName]
#[From.Religion.GetHighGodName]
#[From.Religion.GetRandomGodName]
#[From.Religion.GetRandomEvilGodName]
#[From.Religion.GetPriestTitle]
#[From.Religion.GetScriptureName]
#[From.Religion.GetPietyName]
#[From.Religion.GetCrusadeName]
#[From.Society.GetName]
#[From.GetSocietyRank]
#[From.GetFirstName]
#[From.GetTitledFirstName]
#
#knights_templar
society_zealots_rank_1_female;Nazirite;;;;;;;;;;;;;x
society_zealots_rank_2_female;Attendant;;;;;;;;;;;;;x
society_zealots_rank_3_female;Judge;;;;;;;;;;;;;x
society_zealots_rank_4_female;Mother Superior;;;;;;;;;;;;;x
society_zealots_rank_1_male;Nazirite;;;;;;;;;;;;;x
society_zealots_rank_2_male;Attendant;;;;;;;;;;;;;x
society_zealots_rank_3_male;Judge;;;;;;;;;;;;;x
society_zealots_rank_4_male;Grand Master;;;;;;;;;;;;;x
#immortals
society_immortals;The Immortals;;;;;;;;;;;;;x
society_immortals_desc;A holy order founded by some of Persia's finest warriors who have taken it upon themselves to safeguarding the [From.Religion.GetName] faith. They call themselves the Immortals, just like the ancient Persian warrior elite described by Herodotus, and they seem intent on carrying on the martial traditions of their legendary predecessors. This militant holy order has sworn to fight against all who would threaten the legacy of Zoroaster.;;;;;;;;;;;;;x
society_immortals_leader_desc;The Grand Master of the Immortals.;;;;;;;;;;;;;x
society_immortals_rank_1_female;Dehqan;;;;;;;;;;;;;x
society_immortals_rank_2_female;Aswar;;;;;;;;;;;;;x #aswaran
society_immortals_rank_3_female;Zhayedan;;;;;;;;;;;;;x
society_immortals_rank_4_female;Mother Superior;;;;;;;;;;;;;x
society_immortals_rank_1_male;Dehqan;;;;;;;;;;;;;x
society_immortals_rank_2_male;Aswar;;;;;;;;;;;;;x
society_immortals_rank_3_male;Zhayedan;;;;;;;;;;;;;x
society_immortals_rank_4_male;Grand Master;;;;;;;;;;;;;x
#jomsvikings
society_jomsvikings;The Jomsvikings;;;;;;;;;;;;;x
society_jomsvikings_desc;A warrior brotherhood along the Baltic coast that was established by band of fierce Vikings. Based in a castle known as Jomsborg, these Jomsvikings are devoted to Thor, Odin and the other Norse gods. They brook no quarter on the battlefield and will permit only the strongest and ablest warriors amongst their number.\nThough there are those who would dismiss them as simple brigands, the Jomsvikings have vowed to defend all Norse lands being encroached by Christendom or other foreign religions.;;;;;;;;;;;;;x
society_jomsvikings_leader_desc;The Grand Master of the Jomsvikings.;;;;;;;;;;;;;x
society_jomsvikings_rank_1_female;Recruit;;;;;;;;;;;;;x
society_jomsvikings_rank_2_female;Warrior;;;;;;;;;;;;;x
society_jomsvikings_rank_3_female;Captain;;;;;;;;;;;;;x
society_jomsvikings_rank_4_female;Warchief;;;;;;;;;;;;;x
society_jomsvikings_rank_1_male;Recruit;;;;;;;;;;;;;x
society_jomsvikings_rank_2_male;Warrior;;;;;;;;;;;;;x
society_jomsvikings_rank_3_male;Captain;;;;;;;;;;;;;x
society_jomsvikings_rank_4_male;Warchief;;;;;;;;;;;;;x
#sky_lords
society_sky_lords;The Lords of the Sky;;;;;;;;;;;;;x
society_sky_lords_desc;The mighty Sky-Father of the Tengri faith is all-seeing, but still has need of human instruments on the ground. The Lords of the Sky, a holy order founded in the wake of the Tengri Reformation, ride to do battle against infidels and to spread the will of the Sky-Father to all corners of the world. The deafening sound of these knights approaching on their mounts is like thunder in the sky, and the noise alone is rumored to have made some convert to the Tengri religion on the spot.;;;;;;;;;;;;;x
society_sky_lords_leader_desc;The Grand Master of the Lords of the Sky.;;;;;;;;;;;;;x
society_sky_lords_rank_1_female;Recruit;;;;;;;;;;;;;x
society_sky_lords_rank_2_female;Warrior;;;;;;;;;;;;;x
society_sky_lords_rank_3_female;Captain;;;;;;;;;;;;;x
society_sky_lords_rank_4_female;Warchief;;;;;;;;;;;;;x
society_sky_lords_rank_1_male;Recruit;;;;;;;;;;;;;x
society_sky_lords_rank_2_male;Warrior;;;;;;;;;;;;;x
society_sky_lords_rank_3_male;Captain;;;;;;;;;;;;;x
society_sky_lords_rank_4_male;Warchief;;;;;;;;;;;;;x
#spirit_guardians
society_spirit_guardians;The Spirit Guardians;;;;;;;;;;;;;x
society_spirit_guardians_desc;With the reformation of the many West African pagan belief systems into a single coherent whole, several tribes have agreed to pool together their best warriors into a single holy order. They claim to be the Guardians of the Spirits and they have vowed to defend the spirits and those who believe in them from all who would do them harm.;;;;;;;;;;;;;x
society_spirit_guardians_leader_desc;The Grand Master of the Spirit Guardians.;;;;;;;;;;;;;x
society_spirit_guardians_rank_1_female;Recruit;;;;;;;;;;;;;x
society_spirit_guardians_rank_2_female;Warrior;;;;;;;;;;;;;x
society_spirit_guardians_rank_3_female;Captain;;;;;;;;;;;;;x
society_spirit_guardians_rank_4_female;Warchief;;;;;;;;;;;;;x
society_spirit_guardians_rank_1_male;Sergeant;;;;;;;;;;;;;x
society_spirit_guardians_rank_2_male;Warrior;;;;;;;;;;;;;x
society_spirit_guardians_rank_3_male;Captain;;;;;;;;;;;;;x
society_spirit_guardians_rank_4_male;Warchief;;;;;;;;;;;;;x
#warriors_perun
society_warriors_perun;The Warriors of Perun;;;;;;;;;;;;;x
society_warriors_perun_desc;The reformation of the Slavic faith has led to a religious fervor throughout the lands of the Slavs the likes of which has never been seen before. Many of the greatest champions have come together to form this Slavic holy order. They call themselves the Warriors of Perun, the god of thunder, and have all taken vows to defend the Slavic faith and its believers to their dying breaths.;;;;;;;;;;;;;x
society_warriors_perun_leader_desc;The Grand Master of the Warriors of Perun.;;;;;;;;;;;;;x
society_warriors_perun_rank_1_female;Recruit;;;;;;;;;;;;;x
society_warriors_perun_rank_2_female;Warrior;;;;;;;;;;;;;x
society_warriors_perun_rank_3_female;Captain;;;;;;;;;;;;;x
society_warriors_perun_rank_4_female;Warchief;;;;;;;;;;;;;x
society_warriors_perun_rank_1_male;Recruit;;;;;;;;;;;;;x
society_warriors_perun_rank_2_male;Warrior;;;;;;;;;;;;;x
society_warriors_perun_rank_3_male;Captain;;;;;;;;;;;;;x
society_warriors_perun_rank_4_male;Warchief;;;;;;;;;;;;;x
#chosen_perkunas
society_chosen_perkunas;The Chosen of Perkunas;;;;;;;;;;;;;x
society_chosen_perkunas_desc;When the Romuvan religion was reformed to better face the modern world, several champions had stepped forward, claiming that Perkunas, the god of thunder, has has willed them to join the holy order. The Chosen of Perkunas, as they call themselves, have sworn to defend the Romuvan faith and to direct the wrath of the gods towards the skulls of their enemies.;;;;;;;;;;;;;x
society_chosen_perkunas_leader_desc;The Grand Master of the Chosen of Perkunas.;;;;;;;;;;;;;x
society_chosen_perkunas_rank_1_female;Recruit;;;;;;;;;;;;;x
society_chosen_perkunas_rank_2_female;Warrior;;;;;;;;;;;;;x
society_chosen_perkunas_rank_3_female;Captain;;;;;;;;;;;;;x
society_chosen_perkunas_rank_4_female;Warchief;;;;;;;;;;;;;x
society_chosen_perkunas_rank_1_male;Recruit;;;;;;;;;;;;;x
society_chosen_perkunas_rank_2_male;Warrior;;;;;;;;;;;;;x
society_chosen_perkunas_rank_3_male;Captain;;;;;;;;;;;;;x
society_chosen_perkunas_rank_4_male;Warchief;;;;;;;;;;;;;x
#sons_kaleva
society_sons_kaleva;The Sons of Kaleva;;;;;;;;;;;;;x
society_sons_kaleva_desc;A Finnish holy order, dedicated to the preservation and defense of the reformed Suomenusko religion. These warriors call themselves the 'Sons of Kaleva' and they are prepared to march into battle against all those who would deny the truth of their faith. Many Finns look upon them as the heroes of their ancient myths, and they seem to have no shortage of recruits.;;;;;;;;;;;;;x
society_sons_kaleva_leader_desc;The Grand Master of the Sons of Kaleva.;;;;;;;;;;;;;x
society_sons_kaleva_rank_1_female;Recruit;;;;;;;;;;;;;x
society_sons_kaleva_rank_2_female;Warrior;;;;;;;;;;;;;x
society_sons_kaleva_rank_3_female;Captain;;;;;;;;;;;;;x
society_sons_kaleva_rank_4_female;Warchief;;;;;;;;;;;;;x
society_sons_kaleva_rank_1_male;Recruit;;;;;;;;;;;;;x
society_sons_kaleva_rank_2_male;Warrior;;;;;;;;;;;;;x
society_sons_kaleva_rank_3_male;Captain;;;;;;;;;;;;;x
society_sons_kaleva_rank_4_male;Warchief;;;;;;;;;;;;;x
#huitzilopochtli
society_huitzilopochtli;The Cult of Huitzilopochtli;;;;;;;;;;;;;x
society_huitzilopochtli_desc;The Easterners across the sea have more religions than a parrot has feathers, but the Aztec faith has been reformed and reorganized to better stand against the heathens. The Cult of Huitzilopochtli was founded by several warrior-priests devoted to the Aztec deity of war. This cult is bent on the forceful conversion of the world, preferably with lots of human sacrifice in the process.;;;;;;;;;;;;;x
society_huitzilopochtli_leader_desc;The Grand Master of the Cult of Huitzilopochtli.;;;;;;;;;;;;;x
society_huitzilopochtli_rank_1_female;Captor;;;;;;;;;;;;;x
society_huitzilopochtli_rank_2_female;Eagle Warrior;;;;;;;;;;;;;x
society_huitzilopochtli_rank_3_female;Shorn One;;;;;;;;;;;;;x
society_huitzilopochtli_rank_4_female;High Priestess;;;;;;;;;;;;;x
society_huitzilopochtli_rank_1_male;Captor;;;;;;;;;;;;;x
society_huitzilopochtli_rank_2_male;Jaguar Warrior;;;;;;;;;;;;;x
society_huitzilopochtli_rank_3_male;Shorn One;;;;;;;;;;;;;x
society_huitzilopochtli_rank_4_male;High Priest;;;;;;;;;;;;;x
#ashokas_chosen
society_ashokas_chosen;The Chosen of Ashoka;;;;;;;;;;;;;x
society_ashokas_chosen_desc;Ashoka Maurya, one of India greatest emperor, ruled almost all of the Indian subcontinent before witnessing how much deaths his wars brought. He then embraced Buddhism shortly and became a stable and peaceful emperor. The Chosen of Ashoka is an order that follow their patron examples. They act as avatars of vengeance, showing retribution to those threatening the peace of their fellow Buddhist and their presences bring stability to Buddhist realms.;;;;;;;;;;;;;x
society_ashokas_chosen_leader_desc;The Grand Master of the Chosen of Ashoka.;;;;;;;;;;;;;x
society_ashokas_chosen_rank_1_female;Chastiser;;;;;;;;;;;;;x
society_ashokas_chosen_rank_2_female;Punisher;;;;;;;;;;;;;x
society_ashokas_chosen_rank_3_female;Avenger;;;;;;;;;;;;;x
society_ashokas_chosen_rank_4_female;Mother Superior;;;;;;;;;;;;;x
society_ashokas_chosen_rank_1_male;Chastiser;;;;;;;;;;;;;x
society_ashokas_chosen_rank_2_male;Punisher;;;;;;;;;;;;;x
society_ashokas_chosen_rank_3_male;Avenger;;;;;;;;;;;;;x
society_ashokas_chosen_rank_4_male;Grand Master;;;;;;;;;;;;;x
#followers_arjuna
society_followers_arjuna;The Followers of Arjuna;;;;;;;;;;;;;x
society_followers_arjuna_desc;The Followers of Arjuna is a holy order dedicated to following in the prowess of Arjuna, of stainless deeds, the third Pandava brother. Arjuna was very virtuous and famous among the gods but this was second to his supreme mastery of weapons, including almost all divine, celestial and esoteric weapons. The Followers aim to rival such perfections and will fight any enemy of Hinduism to improve their skills and receive the gods favors.;;;;;;;;;;;;;x
society_followers_arjuna_leader_desc;The Grand Master of the Followers of Arjuna.;;;;;;;;;;;;;x
society_followers_arjuna_rank_1_female;Apprentice;;;;;;;;;;;;;x
society_followers_arjuna_rank_2_female;Skillful;;;;;;;;;;;;;x
society_followers_arjuna_rank_3_female;Expert;;;;;;;;;;;;;x
society_followers_arjuna_rank_4_female;Mother Superior;;;;;;;;;;;;;x
society_followers_arjuna_rank_1_male;Apprentice;;;;;;;;;;;;;x
society_followers_arjuna_rank_2_male;Skillful;;;;;;;;;;;;;x
society_followers_arjuna_rank_3_male;Expert;;;;;;;;;;;;;x
society_followers_arjuna_rank_4_male;Grand Master;;;;;;;;;;;;;x
#bulls_rishabha
society_bulls_rishabha;The Bulls of Rishabha;;;;;;;;;;;;;x
society_bulls_rishabha_desc;The Bulls of Rishabha are dedicated to Rishabhanatha, the founder of Jainism. He was the first of the twenty four tirthankara to attain omniscience and end his cycle of births and deaths.\nThe members of the holy order are sworn to protect his teachings, the basis of their social system that created the varna casts, against infidels who have stolen his knowledge and using it against them.;;;;;;;;;;;;;x
society_bulls_rishabha_leader_desc;The Grand Master of the Bulls of Rishabha.;;;;;;;;;;;;;x
society_bulls_rishabha_rank_1_female;Defender;;;;;;;;;;;;;x
society_bulls_rishabha_rank_2_female;Protector;;;;;;;;;;;;;x
society_bulls_rishabha_rank_3_female;Peacekeeper;;;;;;;;;;;;;x
society_bulls_rishabha_rank_4_female;Mother Superior;;;;;;;;;;;;;x
society_bulls_rishabha_rank_1_male;Defender;;;;;;;;;;;;;x
society_bulls_rishabha_rank_2_male;Protector;;;;;;;;;;;;;x
society_bulls_rishabha_rank_3_male;Peacekeeper;;;;;;;;;;;;;x
society_bulls_rishabha_rank_4_male;Grand Master;;;;;;;;;;;;;x
#zun_warriors
society_zun_warriors;The Knights of the Sun;;;;;;;;;;;;;x
society_zun_warriors_desc;A holy order that was founded for the defense and preservation of the reformed and expanding Zunist religion. They call themselves 'Knights of the Sun' and are sworn to stand steadfast in battle, protect the faithful and help spread the light of Zun the Justice-Giver to new lands. Many young warriors are flocking to their golden standard.;;;;;;;;;;;;;x
society_zun_warriors_leader_desc;The Grand Master of the Knights of the Sun.;;;;;;;;;;;;;x
society_zun_warriors_rank_1_female;Sun Guard;;;;;;;;;;;;;x
society_zun_warriors_rank_2_female;Sun Knight;;;;;;;;;;;;;x
society_zun_warriors_rank_3_female;Sun Paladin;;;;;;;;;;;;;x
society_zun_warriors_rank_4_female;Mother Superior;;;;;;;;;;;;;x
society_zun_warriors_rank_1_male;Sun Guard;;;;;;;;;;;;;x
society_zun_warriors_rank_2_male;Sun Knight;;;;;;;;;;;;;x
society_zun_warriors_rank_3_male;Sun Paladin;;;;;;;;;;;;;x
society_zun_warriors_rank_4_male;Grand Master;;;;;;;;;;;;;x
#army_light
society_army_light;The Army of Light;;;;;;;;;;;;;x
society_army_light_desc;The Manichaean faith has always been a sort of choir sung by the prominent figures of other religions like Jesus, Zoroaster or Buddha. Taking parts of each beliefs to form an unified whole. However, this is seen as a great heresy by all the infidels, who will not hesitate to kills and purge all trace of Manichaeism. The Army of Light will protect the spiritual world from the heathen, who live in the darkness created by their greed.;;;;;;;;;;;;;x
society_army_light_leader_desc;The Grand Master of the Army of Light.;;;;;;;;;;;;;x
society_army_light_rank_1_female;Light Seeker;;;;;;;;;;;;;x
society_army_light_rank_2_female;Light Keeper;;;;;;;;;;;;;x
society_army_light_rank_3_female;Light Blessed;;;;;;;;;;;;;x
society_army_light_rank_4_female;Mother Superior;;;;;;;;;;;;;x
society_army_light_rank_1_male;Light Seeker;;;;;;;;;;;;;x
society_army_light_rank_2_male;Light Keeper;;;;;;;;;;;;;x
society_army_light_rank_3_male;Light Blessed;;;;;;;;;;;;;x
society_army_light_rank_4_male;Grand Master;;;;;;;;;;;;;x
#society_western_guild
society_western_guild;The Round Table;;;;;;;;;;;;;x
society_western_guild_desc;Taking some inspirations from the knights of the round table of yore, with less focus on the holy quest and more on personal prestige and honor, this fighters guilds is the pride of the western world. Young knights come from all corners to join them in their quest for Glory!\nTheir skills are greatly solicited, be it for military advice or bounty hunting.;;;;;;;;;;;;;x
society_western_guild_leader_desc;The Champion of the Round Table.;;;;;;;;;;;;;x
society_western_guild_rank_1_female;Novice;;;;;;;;;;;;;x
society_western_guild_rank_2_female;Veteran;;;;;;;;;;;;;x
society_western_guild_rank_3_female;Pretender;;;;;;;;;;;;;x
society_western_guild_rank_4_female;Champion;;;;;;;;;;;;;x
society_western_guild_rank_1_male;Novice;;;;;;;;;;;;;x
society_western_guild_rank_2_male;Veteran;;;;;;;;;;;;;x
society_western_guild_rank_3_male;Pretender;;;;;;;;;;;;;x
society_western_guild_rank_4_male;Champion;;;;;;;;;;;;;x
#society_southern_guild
society_southern_guild;The Sandpit;;;;;;;;;;;;;x
